DATE,The trend of CO2(ppm),The trend of Inside-TEM(℃),The trend of Inside-THM(%),WV(m/s）
2018-11-28 18:00:00,2872.749969,16.10000038,73.8000022,0.237500008
2018-11-28 19:00:00,3089.162476,16.06250036,73.6,0.250000006
2018-11-28 20:00:00,3111.977783,15.90000025,71.40000305,0.311111117
2018-11-28 21:00:00,3082.299957,16.06666703,71.30000305,0.325000009
2018-11-28 22:00:00,3040.325043,15.73333348,71.01000137,0.31250000899999997
2018-11-28 23:00:00,3036.049957,15.5,69.16999741,0.32500001
2018-11-29 00:00:00,3004.911187,15.5,69.83333418,0.300000009
2018-11-29 01:00:00,2974.987518,15.43333329,69.43333605,0.30000000600000004
2018-11-29 02:00:00,2933.8374940000003,15.26666652,68.8250014,0.287500007
2018-11-29 03:00:00,2911.7554800000003,15.23749983,69.11111026,0.277777786
2018-11-29 04:00:00,2842.787476,14.89999962,68.16666667,0.30000001
2018-11-29 05:00:00,2781.1499940000003,14.89999962,67.16666667,0.387500005
2018-11-29 06:00:00,2720.644477,14.67500019,66.89999898,0.36666667799999997
2018-11-29 07:00:00,2698.412537,14.60000038,66.69999695,0.325000007
2018-11-29 08:00:00,1966.99285,13.0250001,57.66842109,0.322222226
2018-11-29 09:00:00,1349.675034,10.5250001,55.65454448,0.350000008
2018-11-29 10:00:00,1228.862518,11.09999996,52.30000051,0.266666674
2018-11-29 11:00:00,975.4555596000001,11.60000006,44.09166781,0.222222228
2018-11-29 12:00:00,942.4499893,12.78999987,42.64347823,0.22500000399999998
2018-11-29 13:00:00,1004.755554,14.05,42.92352991,0.255555563
2018-11-29 14:00:00,910.0875015,13.95000029,40.25789442,0.225000005
2018-11-29 15:00:00,792.1333347,12.76666673,36.64285687,0.288888897
2018-11-29 16:00:00,816.8874969,11.014285699999999,47.11304308,0.31250000699999997
2018-11-29 17:00:00,1786.949999,14.0,71.83076947,0.255555562
2018-11-29 18:00:00,2992.5221899999997,15.66666645,73.94444444,0.275000009
2018-11-29 19:00:00,3207.512451,15.69999981,70.44444275,0.325000009
2018-11-29 20:00:00,3200.4444719999997,15.69999981,70.52222104,0.34444445
2018-11-29 21:00:00,3195.749969,15.88749993,71.38888889,0.287500007
2018-11-29 22:00:00,3188.449982,15.90999994,72.03999939,0.325000007
2018-11-29 23:00:00,3157.049957,16.0,70.83333333,0.31250000899999997
2018-11-30 00:00:00,3094.537537,15.89999994,71.4600029,0.312500006
2018-11-30 01:00:00,3053.7374879999998,15.69999981,69.84000244,0.262500007
2018-11-30 02:00:00,2842.566678,15.58749974,68.3454569,0.277777783
2018-11-30 03:00:00,2658.724945,15.39999962,66.88889058,0.225000005
2018-11-30 04:00:00,2537.549957,15.2125001,65.23333486,0.325000009
2018-11-30 05:00:00,2456.474976,15.10000038,65.57777913,0.212500005
2018-11-30 06:00:00,2412.033366,15.10000038,66.33749771,0.211111115
2018-11-30 07:00:00,2396.699921,15.10000038,65.45999756,0.237500006
2018-11-30 08:00:00,2000.6636190000002,14.14545458,63.07777807,0.309090915
2018-11-30 09:00:00,1544.788886,12.07000008,60.01818223,0.350000008
2018-11-30 10:00:00,1511.5874939999999,12.97000008,61.966665899999995,0.277777783
2018-11-30 11:00:00,1279.7200070000001,13.54545455,50.71666654,0.237500005
2018-11-30 12:00:00,995.4375,13.60000006,45.19285665,0.233333338
2018-11-30 13:00:00,975.8624954,14.63636364,44.89999945,0.162500002
2018-11-30 14:00:00,1032.150009,15.69999981,43.86666658,0.162500003
2018-11-30 15:00:00,1025.711114,15.86666658,43.74500065,0.200000005
2018-11-30 16:00:00,1017.4888779999999,15.43000002,50.73200027,0.23333333899999997
2018-11-30 17:00:00,1865.206253,16.35999975,73.45454407,0.31250000899999997
2018-11-30 18:00:00,3055.6555719999997,16.89999962,76.18888940000001,0.287500007
2018-11-30 19:00:00,3356.0713939999996,16.89999962,73.81000290000001,0.275000008
2018-11-30 20:00:00,3319.675018,16.63750029,72.80999985,0.300000004
2018-11-30 21:00:00,3261.433322,16.60000038,72.81000137,0.377777782
2018-11-30 22:00:00,3223.387482,16.60000038,73.11111111,0.30000001
2018-11-30 23:00:00,3131.311062,16.60000038,72.23333316,0.300000009
2018-12-01 00:00:00,3056.887482,16.5,71.09999847,0.325000007
2018-12-01 01:00:00,2980.649963,16.29999924,70.62222120000001,0.325000009
2018-12-01 02:00:00,2923.166667,16.14999962,70.63000107,0.311111119
2018-12-01 03:00:00,2852.625,16.0,70.54444546,0.312500006
2018-12-01 04:00:00,2772.2000120000002,15.76666652,68.55555301,0.38750000700000004
2018-12-01 05:00:00,2659.5625,15.69999981,68.0666648,0.31250000699999997
2018-12-01 06:00:00,2588.699982,15.69999981,68.67272741,0.30000000600000004
2018-12-01 07:00:00,2594.650024,15.73333316,70.34000244,0.30000000600000004
2018-12-01 08:00:00,2011.628584,14.45714276,61.68823489,0.288888895
2018-12-01 09:00:00,1283.437515,11.56000004,57.37692202,0.287500004
2018-12-01 10:00:00,1265.388889,11.90000004,56.66428620000001,0.266666673
2018-12-01 11:00:00,1326.337509,13.681818099999997,55.43157839,0.23333334
2018-12-01 12:00:00,1109.322225,14.42499995,51.7750001,0.23750000699999999
2018-12-01 13:00:00,1063.362518,14.73333348,53.82727311,0.222222227
2018-12-01 14:00:00,1099.550034,15.10000038,52.7631581,0.225000005
2018-12-01 15:00:00,1083.7374730000001,15.02500033,53.65217391,0.262500008
2018-12-01 16:00:00,1192.166694,14.90000025,63.33571461,0.270000003
2018-12-01 17:00:00,2120.50715,16.76000013,76.99999861,0.266666674
2018-12-01 18:00:00,3068.0888670000004,17.60000038,77.21110874,0.35000000700000006
2018-12-01 19:00:00,3289.324982,17.89999962,76.38000183,0.31250000699999997
2018-12-01 20:00:00,3319.949921,18.06666692,76.28888872,0.250000006
2018-12-01 21:00:00,3248.849976,18.57500029,76.51818085,0.288888897
2018-12-01 22:00:00,3250.900055,19.36666637,76.43333181,0.33750000799999996
2018-12-01 23:00:00,3178.650024,19.474999899999997,74.85999756,0.250000006
2018-12-02 00:00:00,3116.937531,19.70000076,76.26666768,0.300000008
2018-12-02 01:00:00,3121.2124940000003,19.81250048,76.15000153,0.275000006
2018-12-02 02:00:00,3066.875031,20.0,75.40000153,0.287500007
2018-12-02 03:00:00,2979.362518,20.18749952,76.17000198,0.350000009
2018-12-02 04:00:00,2900.7000120000002,20.29999924,75.07778083,0.30000000600000004
2018-12-02 05:00:00,2822.787445,20.36666616,75.10000102,0.262500009
2018-12-02 06:00:00,2789.637451,20.60000038,75.35555606,0.262500006
2018-12-02 07:00:00,2758.7667100000003,20.60000038,75.5545467,0.300000007
2018-12-02 08:00:00,1645.723539,17.11249989,64.57499949,0.37500000899999997
2018-12-02 09:00:00,934.7749863,13.46000004,64.72499847,0.277777786
2018-12-02 10:00:00,964.7999954,12.95000029,66.53749847,0.237500005
2018-12-02 11:00:00,968.1499938999999,12.83000011,66.98888991,0.350000005
2018-12-02 12:00:00,1144.137482,14.27272736,67.71000137,0.375000007
2018-12-02 13:00:00,1292.611084,15.47272726,67.89999695,0.322222231
2018-12-02 14:00:00,1390.7375029999998,16.25,68.53636378,0.362500004
2018-12-02 15:00:00,1044.390908,15.28181813,62.73333359,0.333333342
2018-12-02 16:00:00,1058.725029,15.209091099999998,69.75999959,0.287500007
2018-12-02 17:00:00,1856.7562480000001,17.90000025,79.80908897,0.212500005
2018-12-02 18:00:00,2857.062531,18.96666675,79.21110874,0.32222223
2018-12-02 19:00:00,3017.022163,19.0,77.01000137,0.250000006
2018-12-02 20:00:00,2974.012573,19.0,77.40000153,0.262500007
2018-12-02 21:00:00,2879.087524,19.0,74.58888923,0.312500006
2018-12-02 22:00:00,2712.777724,19.0,73.88888974,0.266666674
2018-12-02 23:00:00,2545.2250059999997,19.0,70.87692202,0.225000006
2018-12-03 00:00:00,2308.824951,18.70000005,65.68749976,0.187500003
2018-12-03 01:00:00,2225.224976,18.58750033,65.13076841,0.212500004
2018-12-03 02:00:00,2317.487518,18.70000076,62.64444478,0.262500006
2018-12-03 03:00:00,2328.987549,18.70000076,60.77500153,0.287500007
2018-12-03 04:00:00,2255.3999940000003,18.474999899999997,58.59166686,0.237500006
2018-12-03 05:00:00,2189.849976,18.39999962,60.70000007,0.287500007
2018-12-03 06:00:00,2185.824982,18.17500019,58.90000153,0.237500006
2018-12-03 07:00:00,2151.5874940000003,18.212500100000003,59.05833403,0.287500007
2018-12-03 08:00:00,1345.128557,14.44210514,44.66499977,0.311111119
2018-12-03 09:00:00,732.6999969,9.772727186000001,35.33846107,0.40000000799999996
2018-12-03 10:00:00,762.0222303999999,8.990000152999999,36.84615385,0.31250000699999997
2018-12-03 11:00:00,862.7499847000001,10.06666703,36.10000023,0.237500006
2018-12-03 12:00:00,888.2111138,10.76666652,38.37500032,0.21111111600000002
2018-12-03 13:00:00,945.9875030999999,11.56250036,37.82999954,0.262500007
2018-12-03 14:00:00,942.9375,11.7874999,38.83125019,0.300000008
2018-12-03 15:00:00,1133.099989,12.62500008,49.11250067,0.322222228
2018-12-03 16:00:00,1490.1999970000002,14.100000099999999,58.02777693,0.25000000699999997
2018-12-03 17:00:00,2450.142857,16.3500001,72.85000102,0.35555556299999996
2018-12-03 18:00:00,3321.575043,17.36666637,74.43000031,0.31250000699999997
2018-12-03 19:00:00,3401.462585,17.39999962,70.79999924,0.287500009
2018-12-03 20:00:00,3329.244493,17.287499899999997,69.90000237,0.333333342
2018-12-03 21:00:00,3306.449951,17.10000038,72.87999878,0.275000008
2018-12-03 22:00:00,3275.050049,16.96666654,71.67500114,0.31250000699999997
2018-12-03 23:00:00,3180.300022,16.79999924,71.52000122,0.277777786
2018-12-04 00:00:00,3131.437531,16.46666675,71.02000122,0.31250000899999997
2018-12-04 01:00:00,3039.14445,16.20000076,70.30000305,0.32222223
2018-12-04 02:00:00,2920.3999940000003,15.89999962,67.71000061,0.262500007
2018-12-04 03:00:00,2772.425018,15.60000038,66.42500305,0.25000000699999997
2018-12-04 04:00:00,2700.7999879999998,15.37500024,66.62222120000001,0.325000007
2018-12-04 05:00:00,2632.722222,15.33000021,67.17499924,0.33333333800000003
2018-12-04 06:00:00,2607.9125059999997,15.3666669,70.48000031,0.325000007
2018-12-04 07:00:00,2599.8250120000002,15.0,67.70000153,0.312500006
2018-12-04 08:00:00,2106.300018,13.71538456,64.47058824,0.34444445
2018-12-04 09:00:00,1482.577772,11.46666675,58.23076894,0.30000001
2018-12-04 10:00:00,1518.162491,12.22500014,59.86923012,0.244444451
2018-12-04 11:00:00,1557.4888640000001,13.66999979,54.23846201,0.21250000300000002
2018-12-04 12:00:00,1550.2250060000001,14.66666667,52.78333346,0.225000006
2018-12-04 13:00:00,1626.9444310000001,15.7454547,53.82000008,0.222222228
2018-12-04 14:00:00,1465.4125060000001,14.87272722,49.31333338,0.225000003
2018-12-04 15:00:00,1309.433322,13.66666645,49.08235258,0.277777783
2018-12-04 16:00:00,1345.5124970000002,12.38000011,52.25499954,0.288888894
2018-12-04 17:00:00,1858.0,13.11666671,69.85000011,0.30000000600000004
2018-12-04 18:00:00,2813.1555719999997,14.69999981,75.06363470000001,0.31250000899999997
2018-12-04 19:00:00,3023.1777620000003,14.56666639,72.20999908,0.333333342
2018-12-04 20:00:00,3034.362579,14.39999962,70.5,0.375000006
2018-12-04 21:00:00,3013.311117,14.39999962,69.25,0.27777778399999997
2018-12-04 22:00:00,2923.1499940000003,14.39999962,70.29999881,0.31250000699999997
2018-12-04 23:00:00,2869.8374329999997,14.39999962,72.19999695,0.325000005
2018-12-05 00:00:00,2832.4125059999997,14.39999962,70.47500229,0.275000006
2018-12-05 01:00:00,2784.5555280000003,14.20000013,69.73999939,0.355555564
2018-12-05 02:00:00,2741.100037,14.10000038,69.87777625,0.300000008
2018-12-05 03:00:00,2707.187531,14.10000038,68.43333181,0.225000005
2018-12-05 04:00:00,2626.687531,13.87500024,67.76666514,0.287500009
2018-12-05 05:00:00,2534.444417,14.06666703,70.69166692,0.344444452
2018-12-05 06:00:00,2662.7875059999997,14.06250036,69.42499924,0.337500006
2018-12-05 07:00:00,2745.924957,14.00000021,69.09999847,0.337500006
2018-12-05 08:00:00,2277.50001,13.48333319,62.51666546,0.311111118
2018-12-05 09:00:00,1567.077772,11.3375001,57.84444427,0.337500006
2018-12-05 10:00:00,1513.474991,11.20000013,58.06666671,0.212500004
2018-12-05 11:00:00,1580.4375,12.66666667,60.55384651,0.24444445
2018-12-05 12:00:00,1597.0249939999999,13.39999962,57.20000076,0.337500011
2018-12-05 13:00:00,1580.411106,13.6333331,59.31333262,0.25000000699999997
2018-12-05 14:00:00,1674.762482,14.18000011,62.60714258,0.225000005
2018-12-05 15:00:00,1730.3124850000002,14.53333367,63.35384574,0.250000004
2018-12-05 16:00:00,1694.244425,13.59999996,63.95454511,0.27777778399999997
2018-12-05 17:00:00,1832.940002,13.31666668,72.03076847,0.33750000799999996
2018-12-05 18:00:00,2619.459985,14.76250017,75.26666599,0.366666675
2018-12-05 19:00:00,2896.099945,14.80000019,72.77777778,0.300000008
2018-12-05 20:00:00,2853.849945,14.80000019,72.51111179,0.350000005
2018-12-05 21:00:00,2828.949951,15.16666677,73.01111264,0.250000006
2018-12-05 22:00:00,2798.255534,15.49999968,72.22727481,0.36666667299999994
2018-12-05 23:00:00,2745.237457,15.69999981,71.9875021,0.35000000700000006
2018-12-06 00:00:00,2730.137482,16.0,71.73333486,0.262500007
2018-12-06 01:00:00,2716.099976,16.0,70.49091062,0.262500009
2018-12-06 02:00:00,2635.625,16.0,68.93333435,0.275000008
2018-12-06 03:00:00,2582.312531,15.73333316,67.96999741,0.325000009
2018-12-06 04:00:00,2553.111111,15.56666639,67.34444258,0.333333342
2018-12-06 05:00:00,2515.75,15.39999962,67.46666548,0.275000008
2018-12-06 06:00:00,2365.8444280000003,15.6333331,68.53333473,0.32222223
2018-12-06 07:00:00,2631.1124879999998,15.56666639,69.65000153,0.275000006
2018-12-06 08:00:00,2287.6538649999998,13.92499987,60.817646700000005,0.375000004
2018-12-06 09:00:00,1580.133341,11.46999998,56.50714275,0.27777778399999997
2018-12-06 10:00:00,1639.750031,11.43999996,56.50714302,0.262500007
2018-12-06 11:00:00,1628.8249970000002,12.28750002,55.16666624,0.312500004
2018-12-06 12:00:00,1680.52223,13.16666677,55.31999969,0.288888895
2018-12-06 13:00:00,1782.3124850000002,13.96666654,57.45833365,0.262500008
2018-12-06 14:00:00,1819.137512,14.19999981,58.07500013,0.28750000800000003
2018-12-06 15:00:00,1844.3444690000001,13.98999987,60.66428511,0.288888893
2018-12-06 16:00:00,1825.0000149999998,12.56363635,63.51538379,0.33750001
2018-12-06 17:00:00,1781.455566,11.515384599999999,67.72999916,0.311111121
2018-12-06 18:00:00,2430.633355,13.16666688,74.06000214,0.262500009
2018-12-06 19:00:00,2896.362457,13.39999962,71.70000153,0.237500004
2018-12-06 20:00:00,2903.955594,13.20000013,69.27777863,0.266666674
2018-12-06 21:00:00,2865.9125059999997,12.80000019,69.54444292,0.33750000799999996
2018-12-06 22:00:00,2849.100037,12.96666696,69.75999908,0.30000000600000004
2018-12-06 23:00:00,2822.133355,12.80000019,70.89999983,0.311111119
2018-12-07 00:00:00,2811.724976,12.80000019,70.39999847,0.325000009
2018-12-07 01:00:00,2717.850037,12.57500005,69.09999847,0.287500009
2018-12-07 02:00:00,2647.144423,12.5,69.09999847,0.333333342
2018-12-07 03:00:00,2603.425049,12.5,69.3222207,0.30000001
2018-12-07 04:00:00,2576.588894,12.5,68.82999802,0.32222223
2018-12-07 05:00:00,2527.537537,12.5,68.58888668,0.25000000699999997
2018-12-07 06:00:00,2495.225037,12.5,70.29999966,0.262500005
2018-12-07 07:00:00,2511.200073,12.76666684,72.34166590000001,0.287500009
2018-12-07 08:00:00,2124.433339,10.93333327,67.53999990000001,0.411111121
2018-12-07 09:00:00,1779.4332949999998,9.600000127000001,70.55000091,0.262500005
2018-12-07 10:00:00,2505.2332969999998,13.16363638,75.22352959,0.255555562
2018-12-07 11:00:00,1937.399988,12.13000011,64.60999908,0.262500006
2018-12-07 12:00:00,1640.687515,11.83333355,61.26000061,0.266666673
2018-12-07 13:00:00,1696.7250210000002,12.4749999,61.02499994,0.250000005
2018-12-07 14:00:00,1595.766642,11.58999987,55.26470588,0.255555562
2018-12-07 15:00:00,1356.1875,9.490000057,53.90769313,0.287500007
2018-12-07 16:00:00,1262.844442,7.236363671,59.75555568,0.344444452
2018-12-07 17:00:00,2122.629402,11.382353,84.45789458,0.237500006
2018-12-07 18:00:00,3361.490015,14.33333312,85.74999936,0.188888893
2018-12-07 19:00:00,3552.587585,14.37272705,83.58181693,0.187500004
2018-12-07 20:00:00,3476.8499450000004,14.09000006,81.67692155,0.162500002
2018-12-07 21:00:00,3401.4875490000004,14.26666684,80.56923147,0.150000002
2018-12-07 22:00:00,3330.875,14.33000021,81.12307739,0.17500000300000002
2018-12-07 23:00:00,3330.666694,14.85454559,81.23124981,0.155555558
2018-12-08 00:00:00,3320.671456,14.62000008,80.54166540000001,0.21428571899999999
2018-12-08 01:00:00,3286.43335,14.5,80.01666578,0.17777778
2018-12-08 02:00:00,3238.500031,14.41111109,78.11818001,0.187500003
2018-12-08 03:00:00,3182.7124940000003,14.13999996,78.78571538,0.162500002
2018-12-08 04:00:00,3159.912476,14.29090899,78.24999873,0.187500003
2018-12-08 05:00:00,3115.2625120000002,14.04545446,77.85000038,0.200000003
2018-12-08 06:00:00,3128.099976,14.61818184,81.54166603,0.187500004
2018-12-08 07:00:00,3186.425018,14.45454545,79.69999871,0.187500003
2018-12-08 08:00:00,3294.855577,15.30000002,84.79411675,0.211111117
2018-12-08 09:00:00,3785.249969,16.48181811,84.76363719999999,0.237500004
2018-12-08 10:00:00,3969.375031,17.02000008,82.98333168,0.13750000199999998
2018-12-08 11:00:00,3992.133382,18.10000017,82.50714329,0.188888893
2018-12-08 12:00:00,2856.277266,16.36666679,71.46153861,0.244444451
2018-12-08 13:00:00,1552.25,14.10000006,64.44705896,0.17500000300000002
2018-12-08 14:00:00,1495.088908,13.63333342,60.47241356,0.17777778
2018-12-08 15:00:00,1455.1000060000001,13.0666665,58.62758597,0.250000005
2018-12-08 16:00:00,1688.7222219999999,12.30000019,69.28095264,0.266666676
2018-12-08 17:00:00,2526.109961,13.1333331,77.66666836,0.33750001
2018-12-08 18:00:00,2899.775024,12.89999983,74.81999817,0.250000008
2018-12-08 19:00:00,2846.0625,12.22500014,72.87777625,0.255555564
2018-12-08 20:00:00,2776.2625120000002,11.83333323,71.41999969,0.262500009
2018-12-08 21:00:00,2739.800049,11.66666645,72.10000017,0.250000006
2018-12-08 22:00:00,2717.575073,11.39999962,71.67778015,0.287500011
2018-12-08 23:00:00,2684.300022,11.39999962,71.0,0.255555562
2018-12-09 00:00:00,2643.824921,11.13750029,70.42222087,0.31250000699999997
2018-12-09 01:00:00,2644.0750120000002,11.10000038,71.15555657,0.275000006
2018-12-09 02:00:00,2587.187531,10.96666696,69.85555691,0.275000006
2018-12-09 03:00:00,2544.0499879999998,10.80000019,69.05555556,0.212500005
2018-12-09 04:00:00,2488.557129,10.80000019,68.875,0.228571434
2018-12-09 05:00:00,2465.3222379999997,10.53333335,68.9444436,0.25555556
2018-12-09 06:00:00,2427.8500059999997,10.76250017,69.0666648,0.287500007
2018-12-09 07:00:00,2420.2000559999997,10.87500024,70.88888804,0.242857149
2018-12-09 08:00:00,2514.433322,12.62727269,77.88461421,0.266666672
2018-12-09 09:00:00,3010.962463,13.94444466,82.7799998,0.312500008
2018-12-09 10:00:00,2599.230005,14.36000023,75.83684178,0.22222222600000002
2018-12-09 11:00:00,2011.699997,13.69999981,70.73077099,0.20000000399999998
2018-12-09 12:00:00,1891.388902,13.69999981,65.95000013,0.288888897
2018-12-09 13:00:00,1891.575012,14.16666677,64.20769178,0.187500005
2018-12-09 14:00:00,1940.612503,14.93333318,66.02000148,0.250000006
2018-12-09 15:00:00,2336.354525,15.69090904,77.1812501,0.32222223
2018-12-09 16:00:00,3127.211127,16.62500048,81.97142955,0.40000000399999996
2018-12-09 17:00:00,3365.155545,16.34000034,81.25384463,0.36666667299999994
2018-12-09 18:00:00,3316.1625059999997,15.05,76.06999741,0.300000004
2018-12-09 19:00:00,3084.2625120000002,14.30000019,73.89090867,0.300000008
2018-12-09 20:00:00,3002.6875,14.18750012,73.69999886,0.300000008
2018-12-09 21:00:00,2923.4624329999997,13.51249969,72.36666701,0.237500006
2018-12-09 22:00:00,2845.0,13.39999962,71.18000107,0.325000007
2018-12-09 23:00:00,2766.157157,13.14285742,70.41428702,0.21428571899999999
2018-12-10 00:00:00,2719.275024,13.06666703,70.83333333,0.275000008
2018-12-10 01:00:00,2700.8888620000002,12.70000013,70.80908966,0.277777786
2018-12-10 02:00:00,2659.837463,12.5,70.21110874,0.262500009
2018-12-10 03:00:00,2601.2625120000002,12.5,69.47499847,0.237500006
2018-12-10 04:00:00,2559.757185,12.23749983,69.05454393,0.250000006
2018-12-10 05:00:00,2531.6625059999997,12.19999981,68.82142966,0.33750000799999996
2018-12-10 06:00:00,2475.150024,11.99999968,69.20000305,0.287500007
2018-12-10 07:00:00,2430.322157,11.89999962,68.80000305,0.24444445
2018-12-10 08:00:00,2505.425018,13.33999996,74.57499949,0.31250000899999997
2018-12-10 09:00:00,2847.500031,14.48000002,77.33999863,0.262500007
2018-12-10 10:00:00,3102.85555,15.70000013,77.8818186,0.266666672
2018-12-10 11:00:00,3225.8374940000003,16.60000017,76.73000183,0.262500007
2018-12-10 12:00:00,3200.237549,17.900000100000003,76.04999847,0.32500001
2018-12-10 13:00:00,3273.155545,19.25,77.0,0.24444445
2018-12-10 14:00:00,2352.468765,17.07999992,65.51111158,0.200000005
2018-12-10 15:00:00,1643.4499970000002,14.78999996,62.70000025,0.36666667299999994
2018-12-10 16:00:00,1691.918202,14.01333319,70.23750043,0.375000006
2018-12-10 17:00:00,2775.123028,16.32499981,79.47000046,0.275000008
2018-12-10 18:00:00,3346.212524,16.00000021,76.79000092,0.250000004
2018-12-10 19:00:00,3313.262543,15.53333335,74.58888584,0.237500006
2018-12-10 20:00:00,3243.2000120000002,15.31249988,73.47777473,0.237500006
2018-12-10 21:00:00,3161.9000109999997,15.19999981,72.98999863,0.288888895
2018-12-10 22:00:00,3103.412445,15.5,74.73333486,0.262500007
2018-12-10 23:00:00,3078.012421,15.5,74.68333181,0.237500006
2018-12-11 00:00:00,3032.0624390000003,15.39999994,72.90000153,0.300000008
2018-12-11 01:00:00,2935.3125,15.19999981,71.01111264,0.262500005
2018-12-11 02:00:00,2855.375,15.19999981,71.18888940000001,0.262500008
2018-12-11 03:00:00,2810.049957,15.19999981,70.37500191,0.325000007
2018-12-11 04:00:00,2729.5874940000003,15.3499999,69.02222527,0.23750000699999999
2018-12-11 05:00:00,2659.574982,15.19999981,69.16250229,0.237500004
2018-12-11 06:00:00,2597.533393,15.09999975,69.13333639,0.211111117
2018-12-11 07:00:00,2573.7715190000004,14.72857148,71.01111348,0.328571435
2018-12-11 08:00:00,2357.4700199999997,14.55384607,71.94615408,0.277777783
2018-12-11 09:00:00,1893.6875149999998,12.07999992,69.63636433,0.27777778399999997
2018-12-11 10:00:00,1832.574997,11.93333308,66.64444309,0.250000006
2018-12-11 11:00:00,1849.3125,12.98000002,65.61666489,0.23750000699999999
2018-12-11 12:00:00,1923.524994,13.89999994,63.688887699999995,0.225000003
2018-12-11 13:00:00,1915.355564,14.70000002,64.14666595,0.233333338
2018-12-11 14:00:00,2052.0874940000003,15.5,65.21428571,0.262500007
2018-12-11 15:00:00,1760.344428,14.17499995,59.82500019,0.244444451
2018-12-11 16:00:00,1553.044434,11.34615377,62.70526304,0.275000008
2018-12-11 17:00:00,1928.2889,13.01000004,75.03076935,0.27777778399999997
2018-12-11 18:00:00,2564.675018,13.5,74.36999817,0.250000006
2018-12-11 19:00:00,2750.324951,12.86666669,70.93749905,0.250000006
2018-12-11 20:00:00,2614.66664,12.26666684,67.82727328,0.233333338
2018-12-11 21:00:00,2517.875,12.0,66.99999847,0.25000000699999997
2018-12-11 22:00:00,2483.2374879999998,11.69999981,67.42000122,0.225000005
2018-12-11 23:00:00,2408.0625,11.39999962,64.80000305,0.225000005
2018-12-12 00:00:00,2344.7875059999997,11.10000038,64.57777998,0.20000000399999998
2018-12-12 01:00:00,2323.042899,11.01428604,64.17500114,0.24285715
2018-12-12 02:00:00,2275.1375120000002,10.80000019,63.73333274,0.225000005
2018-12-12 03:00:00,2247.325073,10.76666684,63.77777778,0.237500006
2018-12-12 04:00:00,2200.5874329999997,10.31249988,63.0,0.237500006
2018-12-12 05:00:00,2154.6499940000003,10.31999989,64.92727245,0.225000005
2018-12-12 06:00:00,2168.249969,10.37999992,65.50999985,0.25000000699999997
2018-12-12 07:00:00,2112.199921,9.974999666,64.1888877,0.225000005
2018-12-12 08:00:00,2196.577772,11.94615393,73.28947288,0.23333333899999997
2018-12-12 09:00:00,2370.724976,12.955555699999998,75.89166514,0.287500009
2018-12-12 10:00:00,2308.64445,13.42000017,72.40833473,0.266666674
2018-12-12 11:00:00,1902.862488,13.39000025,67.09999965,0.237500006
2018-12-12 12:00:00,1878.5555420000003,14.65,64.72727273,0.288888893
2018-12-12 13:00:00,1913.177775,15.75999985,62.58235236,0.237500005
2018-12-12 14:00:00,1513.209095,15.56999979,55.43684227,0.233333338
2018-12-12 15:00:00,1440.522203,13.61818166,55.400000399999996,0.187500003
2018-12-12 16:00:00,1572.1400019999999,12.79166675,65.16666645,0.322222233
2018-12-12 17:00:00,2467.218195,15.39000025,78.17999725,0.22500000399999998
2018-12-12 18:00:00,3129.922255,15.60000038,77.21249866,0.212500005
2018-12-12 19:00:00,3320.350037,15.60000038,75.80999985,0.211111117
2018-12-12 20:00:00,3296.366645,15.30000019,74.28889041,0.275000007
2018-12-12 21:00:00,3259.325043,15.41250026,74.0,0.23750000699999999
2018-12-12 22:00:00,3224.812469,15.60000038,74.26666514,0.25000000699999997
2018-12-12 23:00:00,3216.257115,15.60000038,74.00999832,0.18571429
2018-12-13 00:00:00,3208.799995,15.60000038,74.17777676,0.277777786
2018-12-13 01:00:00,3151.275024,15.33750021,71.99999847,0.237500006
2018-12-13 02:00:00,3063.737518,15.11250007,71.59999847,0.25000000699999997
2018-12-13 03:00:00,3006.7000120000002,15.0,71.35555437,0.212500004
2018-12-13 04:00:00,2943.6499940000003,14.8499999,70.125,0.212500004
2018-12-13 05:00:00,2879.237549,14.69999981,69.5,0.237500006
2018-12-13 06:00:00,2828.0625,14.69999981,70.8666687,0.21250000600000002
2018-12-13 07:00:00,2842.237457,14.89999994,72.58181901,0.23750000300000002
2018-12-13 08:00:00,2631.660034,14.08124995,72.86521679,0.311111117
2018-12-13 09:00:00,2433.869995,14.90000005,78.50908869,0.225000005
2018-12-13 10:00:00,2676.336359,15.66363629,73.36923218,0.244444448
2018-12-13 11:00:00,2150.087524,15.39999994,69.63636294,0.300000004
2018-12-13 12:00:00,2063.833333,16.21999989,67.37999878,0.25000000699999997
2018-12-13 13:00:00,2029.3374789999998,16.81250024,63.41666571,0.20000000399999998
2018-12-13 14:00:00,1745.1888969999998,16.34000006,58.65833346,0.200000005
2018-12-13 15:00:00,1561.5749970000002,15.46666665,57.46428544,0.25000000699999997
2018-12-13 16:00:00,1501.800008,14.03333352,64.36538418,0.23333333899999997
2018-12-13 17:00:00,2233.8499859999997,15.43333329,76.71999969,0.41250000299999995
2018-12-13 18:00:00,2865.3125,15.26666652,73.59999695,0.400000012
2018-12-13 19:00:00,2890.825043,14.96666643,71.75555250000001,0.27500001
2018-12-13 20:00:00,2804.1000059999997,14.40000025,69.95555793,0.262500009
2018-12-13 21:00:00,2739.650024,14.13333342,69.55555725,0.287500007
